date, pm25, pm10, o3, no2, so2, co
2014/9/18, 42, 15, 39, 5, 4, 7
2014/9/19, 47, 24, 42, 7, 4, 11
2014/9/20, 59, 21, 43, 5, 5, 10
2014/9/21, 50, 15, 17, 4, 5, 8
2014/9/22, 43, 19, 51, 6, 5, 11
2014/9/23, 54, 14, 45, 4, 4, 7
2014/9/24, 47, 13, 40, 3, 4, 5
2014/9/25, 43, 9, 35, 3, 5, 6
2014/9/26, 32, 12, 32, 3, 5, 5
2014/9/27, 39, 16, 22, 3, 5, 8
2014/9/28, 52, 14, 26, 2, 5, 5
2014/9/29, 45, 15, 21, 2, 5, 6
2014/9/30, 47, 20, 25, 3, 5, 7
2014/4/1, 61, 22, 20, , 4, 6
2014/4/2, 60, 19, 26, , 4, 6
2014/4/3, 57, 21, 38, , 4, 4
2014/4/4, 53, 34, 47, , 4, 7
2014/4/5, 72, 30, 46, , 4, 6
2014/4/6, 70, 35, 40, , 4, 10
2014/4/7, 81, 30, 40, , 4, 11
2014/4/8, 72, 27, 44, , 4, 8
2014/4/9, 66, 24, 45, , 4, 6
2014/4/10, 60, 33, 38, , 4, 7
2014/4/11, 84, 31, 50, , 4, 7
2014/4/12, 76, 26, 49, , 4, 5
2014/4/13, 68, 29, 43, , 4, 6
2014/4/14, 71, 28, 84, , 30, 5
2014/4/15, 73, 32, 47, , 4, 7
2014/4/16, 78, 37, 53, , 4, 8
2014/4/17, 82, 34, 54, , 4, 8
2014/4/18, 77, 31, 48, , 4, 7
2014/4/19, 74, 25, 39, , 4, 6
2014/4/20, 64, 21, 39, , 4, 6
2014/4/21, 55, 24, 44, , 4, 6
2014/4/22, 58, 27, 41, , 4, 7
2014/4/23, 62, 29, 43, , 4, 7
2014/4/24, 69, 27, 50, , 4, 7
2014/4/25, 68, 27, 55, , 4, 8
2014/4/26, 69, 25, 48, , 4, 6
2014/4/27, 64, 20, 33, , 4, 5
2014/4/28, 51, 19, 38, , 4, 6
2014/4/29, 44, 20, 43, , 4, 9
2014/4/30, 59, 18, 38, , 4, 10
2014/5/1, 52, 17, 42, , 4, 8
2014/5/2, 49, 17, 42, , 4, 7
2014/5/3, 44, 18, 35, , 4, 6
2014/5/4, 50, 17, 33, , 4, 5
2014/5/5, 47, 21, 27, , 4, 11
2014/5/6, 57, 22, 37, , 4, 7
2014/5/7, 59, 23, 39, , 4, 7
2014/5/8, 62, 24, 37, , 4, 9
2014/5/9, 55, 26, 41, , 4, 8
2014/5/10, 61, 23, 23, , 31, 8
2014/5/11, 53, 25, 41, , 4, 10
2014/5/12, 58, 20, 55, 4, 4, 7
2014/5/13, 50, 25, 67, 6, 4, 9
2014/5/14, 64, 25, 69, 7, 4, 9
2014/5/15, 61, 23, 63, 6, 4, 8
2014/5/16, 58, 22, 52, 6, 4, 7
2014/5/17, 58, 20, 57, 5, 4, 6
2014/5/18, 52, 16, 57, 5, 4, 7
2014/5/19, 45, 19, 47, 6, 4, 8
2014/5/20, 47, 21, 54, 7, 4, 9
2014/5/21, 53, 25, 62, 7, 4, 9
2014/5/22, 60, 26, 65, 8, 4, 10
2014/5/23, 61, 19, 86, 4, 4, 5
2014/5/24, 55, 16, 48, 4, 4, 5
2014/5/25, 47, 13, 33, 4, 4, 5
2014/5/26, 41, 15, 41, 5, 4, 6
2014/5/27, 41, 19, 57, 6, 4, 8
2014/5/28, 49, 22, 69, 7, 5, 8
2014/5/29, 49, 20, 72, 6, 5, 7
2014/5/30, 53, 19, 68, 8, 5, 9
2014/5/31, 51, 20, 57, 6, 5, 8
2014/6/1, 53, 20, 49, 7, 7, 9
2014/6/2, 53, 18, 69, 6, 5, 8
2014/6/3, 46, 22, 68, 8, 5, 8
2014/6/4, 56, 24, 76, 7, 5, 9
2014/6/5, 56, 23, 74, 7, 5, 9
2014/6/6, 51, 21, 80, 6, 5, 8
2014/6/7, 53, 21, 73, 7, 5, 8
2014/6/8, 56, 26, 77, 8, 5, 8
2014/6/9, 64, 24, 51, 7, 5, 8
2014/6/10, 45, 20, 54, 6, 5, 7
2014/6/11, 40, 16, 43, 6, 5, 7
2014/6/12, 41, 21, 58, 7, 5, 9
2014/6/13, 52, 19, 46, 6, 5, 7
2014/6/14, 59, 22, 65, 8, 5, 9
2014/6/15, 61, 24, 54, 9, 5, 9
2014/6/16, 58, 21, 64, 7, 5, 7
2014/6/17, 52, 30, 64, 9, 5, 9
2014/6/18, 67, 23, 64, 7, 5, 8
2014/6/19, 57, 29, 54, 6, 5, 8
2014/6/20, 68, 28, 51, 7, 5, 7
2014/6/21, 69, 22, 50, 6, 5, 5
2014/6/22, 47, 19, 44, 6, 5, 7
2014/6/23, 45, 18, 63, 5, 5, 5
2014/6/24, 47, 22, 53, 6, 5, 7
2014/6/25, 57, 23, 50, 8, 5, 10
2014/6/26, 47, 27, 55, 9, 5, 12
2014/6/27, 60, 23, 47, 8, 5, 13
2014/6/28, 58, 15, 44, 6, 5, 8
2014/6/29, 39, 16, 63, 6, 5, 10
2014/6/30, 42, 15, 47, 4, 5, 7
2014/1/2, 128, 46, 71, , 3, 10
2014/1/3, 111, 44, 42, , 2, 8
2014/1/4, 99, , , , , 
2014/1/6, 116, 50, 45, , 8, 9
2014/1/7, 119, , , , , 
2014/1/9, 97, 53, 73, , 2, 5
2014/1/10, 115, 51, 58, , 2, 7
2014/1/11, 105, 36, 60, , 2, 4
2014/1/12, 75, 41, 59, , 2, 4
2014/1/13, 82, , , , , 
2014/1/15, 75, 37, 76, , 3, 7
2014/1/16, 77, 33, 60, , 3, 8
2014/1/17, 72, 35, 109, , 3, 4
2014/1/18, 73, 36, 95, , 3, 6
2014/1/19, 77, 38, 95, , 3, 7
2014/1/20, 81, 21, 84, , 3, 3
2014/1/21, 63, 54, 134, , 3, 9
2014/1/22, 119, 50, 105, , 3, 8
2014/1/23, 112, 47, 86, , 3, 9
2014/1/24, 99, 38, 73, , 3, 8
2014/1/25, 84, 33, 61, , 3, 8
2014/1/26, 76, 33, 66, , 3, 8
2014/1/27, 77, 32, 83, , 3, 8
2014/1/28, 77, 39, 78, , 3, 8
2014/1/29, 94, 34, 78, , 3, 7
2014/1/30, 79, 30, 56, , 3, 10
2014/1/31, 68, 30, 59, , 3, 7
2014/2/1, 68, 25, 54, , 3, 5
2014/2/2, 64, 34, 52, , 3, 7
2014/2/3, 79, 33, 49, , 3, 6
2014/2/4, 80, 22, 40, , 3, 8
2014/2/5, 58, 24, 43, , 3, 7
2014/2/6, 64, 29, 44, , 3, 7
2014/2/7, 74, 30, 42, , 3, 8
2014/2/8, 71, 27, 38, , 3, 7
2014/2/9, 69, 28, 51, , 3, 6
2014/2/10, 75, 17, 67, , 3, 6
2014/2/11, 39, 28, 72, , 3, 9
2014/2/12, 67, 34, 77, , 3, 10
2014/2/13, 82, 20, 85, , 3, 8
2014/2/14, 49, 27, 96, , 3, 8
2014/2/15, 67, 31, 91, , 3, 8
2014/2/16, 73, 36, 81, , 3, 8
2014/2/17, 85, 36, 59, , 3, 8
2014/2/18, 88, 31, 76, , 3, 9
2014/2/19, 74, 14, 80, , 3, 9
2014/2/20, 30, 25, 82, , 3, 10
2014/2/21, 60, 28, 81, , 3, 7
2014/2/22, 67, 27, 80, , 3, 6
2014/2/23, 65, 32, 72, , 3, 7
2014/2/24, 71, 34, 69, , 3, 7
2014/2/25, 79, 41, 28, , 3, 10
2014/2/26, 96, 28, 56, , 3, 6
2014/2/27, 64, 29, 54, , 3, 7
2014/2/28, 69, 31, 48, , 3, 7
2014/3/1, 77, 30, 56, , 3, 7
2014/3/2, 79, 37, 52, , 3, 8
2014/3/3, 88, 42, 54, , 3, 9
2014/3/4, 92, 33, 60, , 3, 8
2014/3/5, 78, 37, 75, , 3, 8
2014/3/6, 91, 36, 73, , 3, 8
2014/3/7, 92, 37, 79, , 3, 9
2014/3/8, 93, 31, 59, , 3, 7
2014/3/9, 81, 24, 61, , 3, 6
2014/3/10, 65, 33, 85, , 3, 8
2014/3/11, 80, 32, 75, , 3, 7
2014/3/12, 81, 30, 60, , 3, 7
2014/3/13, 80, 24, 44, , 3, 5
2014/3/14, 66, 23, 83, , 3, 3
2014/3/15, 60, 28, 68, , 3, 6
2014/3/16, 71, 25, 44, , 4, 7
2014/3/17, 68, 32, 36, , 4, 9
2014/3/18, 81, 32, 83, , 4, 8
2014/3/19, 83, 32, 65, , 4, 8
2014/3/20, 81, 26, 67, , 4, 5
2014/3/21, 69, 35, 88, , 4, 5
2014/3/22, 82, 15, 77, , 4, 8
2014/3/23, 49, 22, 62, , 4, 6
2014/3/24, 60, 27, 63, , 4, 5
2014/3/25, 68, 28, 48, , 4, 6
2014/3/26, 67, 30, 37, , 4, 6
2014/3/27, 75, 10, 32, , 42, 5
2014/3/28, 38, 21, 51, , 4, 5
2014/3/29, 54, 21, 40, , 4, 5
2014/3/30, 57, 19, 42, , 4, 5
2014/3/31, 55, 22, 43, , 4, 7
2024/1/24, , 15, 20, 9, 11, 3
2023/7/11, , 22, 4, 5, 12, 5
2023/8/9, , 24, 3, 9, 12, 6
2023/4/11, , 39, 4, 21, 10, 4
2023/4/12, , 30, 3, 21, 10, 4
2023/6/20, , 12, 3, 25, 11, 4
2023/3/28, , 16, 6, 3, 19, 2
2021/12/20, , 6, 3, 1, 6, 4
2020/9/21, , 5, 13, , , 
2020/3/31, , 6, , 4, 5, 2
2019/12/31, , 5, , , , 1
2020/2/17, , 6, , , 4, 2
2019/10/20, , 23, , , 3, 3
2019/10/27, , 27, , , 3, 2
2019/11/7, , 29, , , 3, 4
2017/4/25, , 6, 15, , 28, 
2017/1/16, , 5, 31, , 22, 20
2017/1/26, , 4, 86, , 22, 6
2017/2/22, , 6, 42, , 23, 
2017/3/9, , 8, 92, , 23, 
2016/10/26, , 5, 36, , 18, 15
2016/7/5, , 7, 21, , , 11
2016/7/19, , 5, 29, , , 5
2016/4/2, , 9, 47, , , 5
2016/4/18, , 8, 34, , , 4
2016/4/24, , 7, 52, , , 3
2016/6/9, , 11, 27, , , 13
2016/6/14, , 8, 10, , , 14
2016/6/21, , 4, 47, , , 9
2016/1/3, , 15, 67, , , 5
2016/1/9, , 17, 49, , , 3
2016/1/20, , 13, 66, 1, , 5
2016/2/5, , 14, 100, 1, , 5
2016/3/3, , 13, 22, , , 8
2016/3/10, , 7, 39, , , 5
2016/3/14, , 9, 128, , , 3
2015/10/21, , 20, 169, , , 6
2015/11/18, , 13, 15, 5, , 6
2015/12/21, , 7, 37, 4, , 3
2015/7/13, , 8, 59, 3, , 4
2015/9/6, , 18, 95, 8, , 12
2015/4/25, , 11, 47, 3, 8, 8
2015/5/2, , 19, 15, 7, 10, 14
2014/12/31, , 19, 115, 2, 2, 5
2014/10/27, , 23, 30, 4, 6, 10
2014/7/14, , 17, 41, 7, 5, 9
2014/8/17, , 25, 51, 7, 7, 10
2014/1/1, , 62, 56, , 3, 14
2014/1/5, , 54, 106, , 3, 9
2014/1/8, , 49, 85, , 3, 7
2014/1/14, , 40, 92, , 7, 8
2023/2/10, , , 7, , 17, 2
2023/2/11, , , 7, , 17, 3
2023/2/12, , , 7, , 17, 3
2023/2/13, , , 7, 1, 17, 3
2023/2/14, , , 7, , 17, 3
2023/2/15, , , 5, , 18, 2
2023/2/16, , , 6, , 18, 2
2023/2/17, , , 7, , 18, 3
2023/2/18, , , 6, 1, 18, 3
2023/2/19, , , 6, , 18, 3
2023/2/22, , , 5, 3, 18, 4
2023/2/23, , , 5, 4, 18, 3
2023/2/24, , , 5, 4, 18, 3
2023/2/25, , , 6, 3, 18, 3
2023/2/26, , , 6, 3, 18, 3
2023/2/27, , , 6, 2, 18, 2
2023/2/28, , , 5, 3, 18, 3
2023/3/1, , , 5, 2, 18, 2
2023/3/2, , , 6, 3, 18, 2
2023/3/3, , , 5, 3, 18, 3
2023/3/4, , , 6, 2, 18, 2
2023/3/5, , , 6, 2, 18, 2
2023/3/6, , , 6, 3, 18, 3
2023/3/7, , , 6, 3, 18, 3
2023/3/8, , , 6, 3, 18, 3
2023/3/9, , , 6, 21, 19, 3
2023/3/10, , , 6, 7, 18, 3
2023/3/11, , , 6, 5, 18, 3
2023/3/12, , , 6, 4, 18, 3
2023/3/13, , , 6, 3, 19, 2
2023/3/14, , , 6, 4, 19, 3
2023/3/16, , , 5, 4, 19, 3
2023/3/17, , , 6, 5, 19, 3
2023/3/18, , , 6, 4, 19, 3
2023/3/19, , , 6, 4, 19, 2
2023/3/20, , , 6, 4, 19, 2
2023/3/21, , , 6, 5, 19, 3
2023/3/22, , , 44, 4, 19, 3
2023/3/23, , , 22, 4, 19, 2
2023/3/24, , , 11, 4, 19, 3
2023/3/25, , , 6, 4, 19, 3
2023/3/26, , , 6, 4, 19, 3
2023/3/27, , , 6, 6, 19, 4
2022/10/1, , , 6, 1, 15, 3
2022/10/2, , , 6, 1, 15, 4
2022/10/3, , , 6, 1, 15, 5
2022/10/4, , , 6, 1, 15, 4
2022/10/5, , , 6, 1, 15, 5
2022/10/6, , , 6, 1, 15, 4
2022/10/7, , , 5, 1, 15, 7
2022/10/8, , , 6, 1, 15, 5
2022/10/9, , , 6, 1, 15, 6
2022/10/10, , , 6, 1, 15, 6
2022/10/11, , , 5, 2, 15, 5
2022/10/12, , , 5, 1, 15, 7
2022/10/13, , , 6, 1, 16, 8
2022/10/14, , , 6, 1, 15, 5
2022/10/15, , , 6, 2, 15, 4
2022/10/16, , , 6, 2, 15, 5
2022/10/17, , , 5, 2, 15, 6
2022/10/18, , , 5, 2, 15, 4
2022/10/19, , , 6, 2, 15, 8
2022/10/20, , , 5, 2, 15, 6
2022/10/21, , , 5, 2, 15, 5
2022/10/22, , , 6, 2, 15, 6
2022/10/23, , , 6, 2, 15, 5
2022/10/24, , , 6, 2, 15, 4
2022/10/25, , , 6, 2, 15, 5
2022/10/26, , , 10, 1, 16, 6
2022/10/27, , , 5, 1, 15, 4
2022/10/28, , , 29, 2, 16, 4
2022/10/29, , , 5, 2, 15, 4
2022/10/30, , , 5, 2, 15, 5
2022/10/31, , , 5, 2, 15, 5
2022/11/1, , , 5, 2, 15, 4
2022/11/2, , , 5, 2, 15, 4
2022/11/3, , , 6, 3, 15, 6
2022/11/4, , , 6, 4, 15, 5
2022/11/5, , , 6, 5, 15, 4
2022/11/6, , , 5, 4, 15, 4
2022/11/7, , , 5, 3, 15, 3
2022/11/8, , , 5, 3, 15, 3
2022/11/9, , , 6, 3, 15, 3
2022/11/10, , , 6, 3, 15, 2
2022/11/11, , , 6, 2, 15, 6
2022/11/12, , , 6, 2, 15, 5
2022/11/13, , , 6, 2, 15, 3
2022/11/14, , , 6, 2, 15, 5
2022/11/15, , , 6, 2, 15, 4
2022/11/16, , , 6, 2, 15, 4
2022/11/17, , , 6, 2, 15, 4
2022/11/18, , , 6, 2, 16, 3
2022/11/19, , , 6, 1, 16, 6
2022/11/20, , , 5, 1, 16, 10
2022/11/21, , , 6, 1, 16, 9
2022/11/22, , , 6, 2, 16, 5
2022/11/23, , , 7, 1, 16, 5
2022/11/24, , , 6, 2, 16, 4
2022/11/25, , , 6, , , 
2022/11/28, , , 6, 2, 16, 5
2022/11/29, , , 5, 3, 16, 4
2022/11/30, , , 5, 2, 16, 2
2022/12/1, , , 5, 1, 16, 4
2022/12/2, , , 6, 1, 16, 6
2022/12/3, , , 5, 1, 16, 6
2022/12/4, , , 6, 2, 16, 6
2022/12/5, , , 6, 1, 16, 5
2022/12/6, , , 5, 1, 17, 7
2022/12/7, , , 6, 3, 16, 4
2022/12/8, , , 6, 2, 16, 3
2022/12/9, , , 5, 2, 16, 4
2022/12/10, , , 5, 3, 16, 3
2022/12/11, , , 6, 2, 17, 5
2022/12/12, , , 6, 2, 16, 4
2022/12/13, , , 5, 2, 17, 4
2022/12/14, , , 5, 3, 16, 4
2022/12/15, , , 5, 4, 17, 5
2022/12/16, , , 6, 2, 16, 2
2022/12/17, , , 6, 2, 17, 2
2022/12/18, , , 6, 1, , 2
2022/12/19, , , 6, 2, , 3
2022/12/20, , , 5, 2, , 3
2022/12/21, , , 5, 2, 16, 3
2022/12/22, , , 5, 1, 17, 2
2022/12/23, , , 5, , , 
2022/7/1, , , 5, 4, 13, 5
2022/7/2, , , 4, 4, 13, 4
2022/7/3, , , 7, 3, 13, 4
2022/7/4, , , 8, 4, 13, 5
2022/7/5, , , 9, 4, 13, 4
2022/7/6, , , 8, 2, 13, 4
2022/7/7, , , 6, 3, 13, 5
2022/7/8, , , 5, 4, 13, 6
2022/7/9, , , 5, 3, 13, 5
2022/7/10, , , 5, 3, 13, 5
2022/7/11, , , 5, 2, 13, 4
2022/7/12, , , 5, 1, 13, 4
2022/7/13, , , 5, 1, 13, 4
2022/7/14, , , 6, 1, 13, 3
2022/7/15, , , 6, 2, 13, 5
2022/7/16, , , 7, 2, 13, 4
2022/7/17, , , 6, 2, 13, 4
2022/7/18, , , 7, 3, 13, 6
2022/7/19, , , 4, 2, 14, 5
2022/7/20, , , 5, 2, 13, 4
2022/7/21, , , 6, 2, 13, 3
2022/7/22, , , 26, 1, 14, 3
2022/7/23, , , 17, 1, 13, 2
2022/7/24, , , 25, 1, 13, 3
2022/7/25, , , 30, 1, 14, 4
2022/7/26, , , 26, 2, 14, 6
2022/7/27, , , 28, 2, 14, 5
2022/7/28, , , 14, 2, 13, 5
2022/7/29, , , 12, 3, 13, 6
2022/7/30, , , 5, 2, 13, 4
2022/7/31, , , 4, 2, 13, 4
2022/8/1, , , 4, 1, 13, 4
2022/8/2, , , 4, 2, 13, 5
2022/8/3, , , 4, 2, 14, 6
2022/8/4, , , 7, 2, 13, 4
2022/8/5, , , 5, 2, 13, 4
2022/8/6, , , 8, 2, 14, 5
2022/8/7, , , 5, 2, 14, 6
2022/8/8, , , 5, 2, 14, 6
2022/8/9, , , 6, 2, 14, 5
2022/8/10, , , 6, 2, 13, 5
2022/8/11, , , 8, 3, 14, 4
2022/8/12, , , 7, 2, 14, 6
2022/8/13, , , 6, 3, 14, 5
2022/8/14, , , 6, 2, 14, 7
2022/8/15, , , 34, 2, 14, 4
2022/8/16, , , 4, 1, 14, 5
2022/8/17, , , 9, 3, 14, 4
2022/8/18, , , 9, 2, 14, 5
2022/8/19, , , 7, 2, 14, 4
2022/8/20, , , 6, 1, 14, 4
2022/8/21, , , 7, 2, 14, 4
2022/8/22, , , 7, 3, 14, 4
2022/8/23, , , 5, 2, 14, 4
2022/8/24, , , 9, 3, 14, 5
2022/8/25, , , 7, 3, 14, 5
2022/8/26, , , 6, 2, 14, 3
2022/8/27, , , 8, 2, 14, 4
2022/8/28, , , 7, 1, 14, 3
2022/8/29, , , 8, 2, 14, 3
2022/8/30, , , 7, 2, 14, 6
2022/8/31, , , 8, 3, 14, 5
2022/9/1, , , 7, 2, 14, 4
2022/9/2, , , 7, 2, 14, 4
2022/9/3, , , 6, 3, 14, 4
2022/9/4, , , 7, 3, 14, 5
2022/9/5, , , 7, 3, 15, 6
2022/9/6, , , 6, 1, 15, 5
2022/9/7, , , 8, 2, 14, 4
2022/9/8, , , 6, 1, 14, 2
2022/9/9, , , 8, 1, 14, 3
2022/9/10, , , 8, 1, 14, 3
2022/9/11, , , 7, 1, 14, 4
2022/9/12, , , 6, 1, 14, 5
2022/9/13, , , 7, 2, 14, 5
2022/9/14, , , 6, 1, 15, 4
2022/9/15, , , 6, 1, 14, 5
2022/9/16, , , 7, 2, 14, 5
2022/9/17, , , 6, 2, 14, 4
2022/9/18, , , 7, 2, 14, 4
2022/9/19, , , 7, 2, 14, 5
2022/9/20, , , 10, 2, 14, 4
2022/9/21, , , 6, 1, 14, 4
2022/9/22, , , 6, 1, 15, 5
2022/9/23, , , 7, 2, 15, 5
2022/9/24, , , 6, 2, 15, 7
2022/9/25, , , 6, 1, 15, 5
2022/9/26, , , 6, 1, 15, 6
2022/9/27, , , 7, 2, 15, 6
2022/9/28, , , 6, 3, 15, 6
2022/9/29, , , 6, 2, 15, 5
2022/9/30, , , 6, 2, 15, 4
2022/4/1, , , 2, 2, 11, 4
2022/4/2, , , 2, 2, 11, 2
2022/4/3, , , 2, 1, 12, 3
2022/4/4, , , 2, 1, 11, 2
2022/4/5, , , 2, 1, 11, 2
2022/4/6, , , 2, 2, 11, 3
2022/4/7, , , 2, 2, 11, 3
2022/4/8, , , 2, 3, 11, 4
2022/4/9, , , 2, 2, 11, 3
2022/4/10, , , 2, 2, 11, 2
2022/4/11, , , 2, 2, 11, 3
2022/4/12, , , 2, 3, 11, 5
2022/4/13, , , 2, 3, 11, 5
2022/4/14, , , 2, 3, 11, 5
2022/4/15, , , 2, 3, 11, 3
2022/4/16, , , 2, 2, 11, 3
2022/4/17, , , 2, 2, 11, 3
2022/4/18, , , 2, 2, 11, 2
2022/4/19, , , 2, 3, 11, 3
2022/4/20, , , 2, 3, 11, 3
2022/4/21, , , 2, 2, 11, 3
2022/4/22, , , 2, 2, 11, 3
2022/4/23, , , 2, 1, 11, 2
2022/4/24, , , 2, 2, 11, 3
2022/4/25, , , 2, 2, 11, 3
2022/4/26, , , 2, 3, 11, 4
2022/4/27, , , 2, 3, 11, 3
2022/4/28, , , 2, 1, 11, 5
2022/4/29, , , 2, 1, 11, 6
2022/4/30, , , 2, 1, 11, 4
2022/5/1, , , 238, 1, 11, 4
2022/5/2, , , 203, 1, 11, 4
2022/5/3, , , 1, 1, 11, 4
2022/5/4, , , 1, 1, 11, 3
2022/5/5, , , 1, 1, 11, 4
2022/5/6, , , 2, 1, 11, 4
2022/5/7, , , 1, 2, 11, 4
2022/5/8, , , 1, 1, 11, 3
2022/5/9, , , 431, 5, 12, 2
2022/5/10, , , 17, 9, 12, 4
2022/5/11, , , 5, 14, 12, 5
2022/5/12, , , 5, 18, 12, 4
2022/5/13, , , 7, 18, 12, 4
2022/5/14, , , 7, 14, 12, 3
2022/5/15, , , 6, 11, 12, 3
2022/5/16, , , 8, 9, 12, 4
2022/5/17, , , 9, 8, 12, 5
2022/5/18, , , 9, 8, 12, 4
2022/5/19, , , 8, 9, 12, 3
2022/5/20, , , 8, 7, 12, 4
2022/5/21, , , 6, 8, 12, 5
2022/5/22, , , 6, 7, 12, 3
2022/5/23, , , 5, 7, 12, 4
2022/5/24, , , 7, 9, 12, 5
2022/5/25, , , 7, 6, 12, 6
2022/5/26, , , 5, 7, 12, 5
2022/5/27, , , 6, 6, 12, 5
2022/5/28, , , 6, 4, 12, 4
2022/5/29, , , 6, 5, 12, 4
2022/5/30, , , 7, 5, 12, 5
2022/5/31, , , 8, 4, 12, 5
2022/6/1, , , 7, 4, 12, 5
2022/6/2, , , 7, 3, 12, 5
2022/6/3, , , 6, 3, 12, 4
2022/6/4, , , 7, 3, 12, 4
2022/6/5, , , 8, 3, 12, 5
2022/6/6, , , 8, 3, 12, 5
2022/6/7, , , 7, 3, 12, 5
2022/6/8, , , 7, 3, 12, 4
2022/6/9, , , 10, 4, 12, 4
2022/6/10, , , 8, 3, 12, 4
2022/6/11, , , 12, 3, 12, 5
2022/6/12, , , 10, 3, 12, 4
2022/6/13, , , 8, 3, 12, 4
2022/6/14, , , 8, 3, 12, 4
2022/6/15, , , 7, 3, 13, 3
2022/6/16, , , 7, 3, 13, 4
2022/6/17, , , 7, 4, 13, 5
2022/6/18, , , 7, 3, 13, 5
2022/6/19, , , 7, 3, 13, 5
2022/6/20, , , 8, 3, 13, 4
2022/6/21, , , 9, 2, 13, 4
2022/6/22, , , 8, 2, 13, 4
2022/6/23, , , 8, 2, 13, 4
2022/6/24, , , 7, 2, 13, 4
2022/6/25, , , 7, 2, 13, 3
2022/6/26, , , 6, 2, 13, 3
2022/6/27, , , 7, 3, 13, 4
2022/6/28, , , 8, 3, 13, 5
2022/6/29, , , 6, 4, 13, 5
2022/6/30, , , 8, 4, 13, 6
2022/1/3, , , 3, 1, 9, 2
2022/1/4, , , 3, 1, 9, 2
2022/1/5, , , 3, 1, 9, 1
2022/1/6, , , 3, 1, 9, 2
2022/1/7, , , 3, 1, 9, 4
2022/1/8, , , 3, 1, 9, 4
2022/1/9, , , 2, , , 
2022/1/13, , , 2, 1, 9, 5
2022/1/14, , , 4, 1, 9, 4
2022/1/15, , , 2, 1, 9, 4
2022/1/26, , , 3, 10, 10, 4
2022/1/27, , , 2, 7, 10, 5
2022/1/28, , , 2, 6, 10, 4
2022/1/29, , , 2, 3, 10, 4
2022/1/30, , , 2, 2, 9, 3
2022/1/31, , , 2, 2, 9, 3
2022/2/1, , , 2, 2, 9, 4
2022/2/2, , , 2, 1, 9, 3
2022/2/3, , , 2, 1, 10, 3
2022/2/4, , , 2, 1, 10, 2
2022/2/5, , , 2, 1, 10, 4
2022/2/6, , , 2, 1, 10, 4
2022/2/7, , , 2, 1, 9, 3
2022/2/8, , , 2, 2, 9, 3
2022/2/9, , , 2, 1, 10, 3
2022/2/10, , , 2, 1, 9, 3
2022/2/11, , , 2, 1, 10, 3
2022/2/12, , , 2, 1, 10, 3
2022/2/13, , , 2, 1, 10, 4
2022/2/14, , , 2, 1, 10, 6
2022/2/15, , , 2, 1, 10, 4
2022/2/16, , , 2, 1, 10, 3
2022/2/17, , , 2, 1, 10, 3
2022/2/18, , , 2, 1, 10, 3
2022/2/19, , , 2, 1, 10, 3
2022/2/20, , , 2, 1, 10, 4
2022/2/21, , , 2, 2, 10, 3
2022/2/22, , , 2, 2, 10, 3
2022/2/23, , , 2, 2, 10, 3
2022/2/24, , , 2, 2, 10, 3
2022/2/25, , , 2, 2, 10, 2
2022/2/26, , , 2, 1, 10, 2
2022/2/27, , , 2, 1, 10, 4
2022/2/28, , , 2, 2, 10, 3
2022/3/1, , , 2, 2, 10, 3
2022/3/2, , , 2, 2, 10, 2
2022/3/3, , , 2, 2, 10, 3
2022/3/4, , , 2, 2, 10, 3
2022/3/5, , , 2, 1, 10, 3
2022/3/6, , , 2, 1, 10, 2
2022/3/7, , , 2, 1, 10, 2
2022/3/8, , , 2, 2, 10, 3
2022/3/9, , , 2, 3, 10, 3
2022/3/10, , , 2, 2, 10, 3
2022/3/11, , , 2, 3, 10, 4
2022/3/12, , , 2, 3, 10, 4
2022/3/13, , , 2, 3, 10, 3
2022/3/14, , , 2, 2, 10, 3
2022/3/15, , , 2, 2, 10, 3
2022/3/16, , , 2, 1, 10, 3
2022/3/17, , , 2, 2, 10, 3
2022/3/18, , , 2, 2, 10, 4
2022/3/19, , , 2, 2, 10, 3
2022/3/20, , , 2, 2, 10, 4
2022/3/21, , , 2, 2, 11, 4
2022/3/22, , , 2, 1, 11, 3
2022/3/23, , , 2, 1, 11, 3
2022/3/24, , , 2, 2, 11, 3
2022/3/25, , , 2, 2, 11, 4
2022/3/26, , , 2, 2, 11, 3
2022/3/27, , , 2, 1, 11, 3
2022/3/28, , , 2, 2, 11, 3
2022/3/29, , , 2, 2, 11, 4
2022/3/30, , , 2, 1, 11, 6
2022/3/31, , , 2, 1, 11, 4
2021/10/1, , , 3, 1, 6, 1
2021/10/26, , , 3, 1, , 3
2021/10/27, , , 4, , , 1
2021/10/28, , , 3, 1, 6, 2
2021/10/29, , , 3, 1, 6, 2
2021/10/30, , , 3, 1, 6, 1
2021/10/31, , , 3, 1, 7, 2
2021/11/1, , , 3, 1, 7, 2
2021/11/2, , , 3, 1, 6, 1
2021/11/3, , , 3, 1, 6, 2
2021/11/4, , , 3, 1, 7, 2
2021/11/5, , , 3, 1, 7, 2
2021/11/6, , , 3, 1, 6, 2
2021/11/7, , , 6, 1, 7, 2
2021/11/8, , , 4, 1, 7, 2
2021/11/9, , , 4, 1, 7, 1
2021/11/10, , , 4, 1, 7, 2
2021/11/11, , , 4, 1, 7, 1
2021/11/12, , , 4, 1, 7, 3
2021/11/13, , , 4, 1, 7, 4
2021/11/14, , , 4, 1, 7, 2
